Drug_ID,Predicted_Score
4246016,0.016336694
14729727,0.0019803755
22403722,0.00245022
24781037,0.0017780547
14723363,0.00253286
24826163,0.0026531466
14733042,0.0023978439
50110490,0.0011714123
14721935,0.03066184
26752436,0.028745094
14725941,0.002587918
24818803,0.004419565
24819797,0.23024964
24808461,0.0007911662
4240231,0.0028616074
4239832,0.11187427
17386914,0.005181123
24821482,0.0009824445
17505205,0.012175658
24799187,0.005359271
845067,0.0123980455
14725130,0.0030380015
22407896,0.0018307032
4241144,0.002173009
24792073,0.002979361
7977135,0.0026031767
17409625,0.01447997
24818092,0.0023619079
22402038,0.0021004726
17386832,0.044357315
17434156,0.004672424
24837144,0.18314566
3714802,0.03230943
24802417,0.015118555
24837690,0.009401544
14739273,0.022432873
4251180,0.046445847
24813831,0.022686237
14744086,0.0041399794
17512542,0.00559568
4243976,0.001237911
4242651,0.055577457
24828967,0.004503418
24799866,0.004449634
14726865,0.005293191
24808398,0.0052332655
855846,0.00608413
24819022,0.007270404
26658062,0.0017978308
4261777,0.0064205
24808574,0.0053195045
4262674,0.003168227
17513414,0.00176931
4248937,0.019472828
17416326,0.23484686
7974663,0.0017154465
3712252,0.008072828
24808740,0.098147646
24814099,0.0073722615
14736208,0.0067208754
11113682,0.002351475
4243354,0.0047341986
24808502,0.011302143
844704,0.025800223
845515,0.005036515
24813201,0.005073101
24831558,0.0012353956
4262395,0.009584145
24841201,0.0063825604
17415802,0.0016586037
7970576,0.0012792307
4265583,0.007792992
17388614,0.009630709
24799306,0.0025690224
14745706,0.001230588
14730792,0.04216009
17517380,0.017108597
26747143,0.0017896701
855917,0.0020581179
24807263,0.0035235106
24822075,0.010103633
4239160,0.004012088
22406429,0.013328107
4256056,0.010124814
7977556,0.0038094926
4256904,0.007885074
22412789,0.006948522
22406766,0.006033714
4257205,0.0044739684
858027,0.021790398
4259865,0.0012050852
22401409,0.00090684136
22414633,0.064316005
862520,0.0018632369
863763,0.008981277
24828414,0.0059174835
4238752,0.019663874
3716031,0.0020523544
14745230,0.0034877304
22406685,0.019564504
24806777,0.0014764913
22411296,0.03330795
24790377,0.006076497
24789471,0.019119216
14740860,0.21604516
4241706,0.01649161
24795309,0.014276282
14730508,0.0039840722
26730232,0.012091554
24782950,0.008910349
11112193,0.009285823
24821879,0.02204055
4256352,0.017897906
4261624,0.0013220349
24799416,0.009534438
24810273,0.001180404
14731868,0.0028467579
24828279,0.019066947
4245786,0.0062499843
24830968,0.00078149117
26748316,0.0009733509
24826959,0.0026356443
17402647,0.0040570903
24820860,0.006944884
24818115,0.001145209
4251530,0.03445956
3714232,0.029476669
14744797,0.0028138785
856195,0.00085691543
17513550,0.0032304926
17385422,0.09109382
7970555,0.006667975
24800415,0.0027674064
7968904,0.0653293
847078,0.003336209
24796849,0.020713825
24836295,0.002835261
24782965,0.008757304
3715836,0.0049873125
7966157,0.002316865
17409470,0.0032673036
14720591,0.042456742
14740654,0.0014865248
24829978,0.002826501
24819511,0.017444707
4255247,0.037484173
22403088,0.0072120647
14723440,0.002987112
843935,0.0010420285
24801178,0.006001411
862268,0.0045508333
14741203,0.010705044
7965201,0.0045952857
843370,0.002196024
7974298,0.0027014858
17432156,0.0042272564
14744341,0.00078326295
17433393,0.0017332888
3717054,0.0007057626
14739562,0.0042394088
17413084,0.012973506
843254,0.009861066
7976325,0.0042777574
846809,0.110898726
4245303,0.03463497
856447,0.05397831
852882,0.0019316099
22415473,0.037229545
24796464,0.012653906
22402048,0.007452227
11113342,0.0017070759
17414775,0.0027742814
24817998,0.0021997832
24824987,0.018887965
22408709,0.010509184
24789700,0.0013816778
24786387,0.0008646799
22406452,0.01126123
24829890,0.005051702
7974929,0.05827601
7973313,0.0022462765
14724066,0.0058048074
17432222,0.014209676
863743,0.014049129
851719,0.0013932941
24815313,0.0025051616
865076,0.0073953867
14723176,0.005292347
14746862,0.059241388
14735316,0.029107772
7968730,0.0042055272
24790494,0.009458561
4245244,0.00998893
3713619,0.10770617
3715986,0.06646644
24797936,0.0071391985
24837962,0.0019318204
24795959,0.037603874
14727795,0.019181546
4246424,0.01624597
17415885,0.040256962
861202,0.0026650373
24786061,0.006369764
26747862,0.0013371928
24806078,0.0009423453
24795652,0.0028233323
4248272,0.015615332
14726164,0.08100951
14727074,0.22269675
844232,0.014816209
17506174,0.002230593
24811243,0.105489805
860812,0.028979395
24802737,0.0042198556
17515599,0.0059131854
7973791,0.0064474214
848635,0.0075085373
22413845,0.0043335464
17433872,0.022353707
856332,0.0026350517
24821671,0.012018669
11113555,0.0052083647
26666581,0.0014067227
14741336,0.016832378
24794492,0.0028102403
7978020,0.0016342074
24835352,0.03676698
11113873,0.027132336
7976055,0.0050006662
14742858,0.30919337
17510782,0.0034760712
24707794,0.0015249221
24812150,0.00843293
847356,0.010984497
24805493,0.004038895
14723386,0.0075596124
7972106,0.006077223
7976508,0.0020975599
24794118,0.034851782
24833443,0.010579394
11112708,0.0072167916
24808789,0.007083028
24818127,0.0024458729
863994,0.00084148406
14737115,0.009637789
24831536,0.011554848
14730220,0.013251031
24816940,0.0029869187
24831304,0.003762846
24792482,0.013689182
22411117,0.0029594474
17408792,0.009538523
50108945,0.016844867
22402973,0.013928395
17416131,0.847519
17513016,0.003753079
860925,0.035870347
26731280,0.019562282
14736592,0.009932432
864801,0.04067466
24779605,0.0036645131
17385779,0.0034404914
17506676,0.0072518364
24781319,0.002339321
24837943,0.009265785
17406756,0.08583585
24809551,0.023992471
24779435,0.002639149
14728138,0.014730331
24829923,0.012405954
24821716,0.0116816135
17509696,0.0015393118
24793664,0.015631868
852735,0.003908557
24799521,0.00457823
4263700,0.0021634393
50110208,0.0038445173
3713951,0.0013982748
4245696,0.014744926
14730763,0.0039046735
3715306,0.0019028698
14722520,0.002221563
24791945,0.1257142
24796817,0.0009115327
14746808,0.0053546443
24782799,0.0039770706
7964644,0.0009965745
17388613,0.021240342
14743939,0.008561945
24802789,0.0023260664
14732217,0.0038301705
7966178,0.011537884
7965791,0.0061930786
26750845,0.0020016772
7975468,0.0014772312
848498,0.003095605
50109517,0.0019026579
14733450,0.00736326
24788668,0.06265931
22415199,0.017586537
17411594,0.06365991
24804884,0.02147795
851039,0.016415538
17407603,0.0066432897
14721449,0.0153615475
3713110,0.011768101
26749625,0.0016337454
24779551,0.0010286291
4258269,0.0018254548
4257742,0.012872464
862711,0.0154346945
22414278,0.004362231
24795901,0.0013434502
24785106,0.0037182819
17432304,0.0064586573
17410504,0.026504196
24836253,0.026431127
842122,0.0138384225
7970198,0.02446931
24834041,0.010395345
14741025,0.0010307594
4256565,0.09610742
3714026,0.018115843
17507914,0.0025899075
4250282,0.010184789
24800726,0.0036566905
16953086,0.0037213834
4241442,0.012992534
17412977,0.14957559
4246577,0.0020717592
857418,0.0010804491
4264799,0.011606806
14730809,0.0009520466
24837713,0.05190375
14734043,0.010757081
862183,0.0039657084
4262229,0.0020640788
24796600,0.014352309
50109555,0.0016513938
22402146,0.0040735295
24817554,0.015052609
17387834,0.00071353896
14736117,0.013198057
24809127,0.014210358
16952863,0.001393469
14744456,0.00564581
14728426,0.084643535
24786978,0.0016256983
24810458,0.0019892787
7968936,0.007175856
24808223,0.04987533
848866,0.016461944
50108184,0.021426622
14746344,0.0015687742
14733202,0.080572054
4260441,0.01736287
26751006,0.004825129
17387483,0.0037405116
860694,0.03164948
24803716,0.0036525128
845526,0.020644872
4244330,0.02456954
24803499,0.010170772
4247793,0.0024514967
22409580,0.0076909154
22417011,0.0019604792
24799617,0.005414511
4255128,0.0016760414
24820258,0.018636687
4261109,0.035709538
24833138,0.0052407947
14740039,0.00093184726
24818224,0.026560366
24794679,0.011053083
24818391,0.01069561
24836767,0.0129347835
24804858,0.01898971
3714924,0.08992341
14742016,0.0011324993
3711425,0.04693849
17433556,0.0043180035
24832972,0.0059804576
26747495,0.00393483
14735130,0.033228263
22406704,0.015522168
24834414,0.0014193902
17432987,0.021036118
26753161,0.041782357
24804470,0.007867418
24841661,0.009156331
4259854,0.00070642546
24831764,0.0054172827
26752779,0.007704151
4257396,0.003218841
845660,0.0064207856
4256781,0.046558674
24812161,0.0029047192
22410582,0.027730774
853371,0.03052108
24823727,0.04638452
852989,0.0023416458
24786339,0.002796913
22404185,0.019415464
26728663,0.0011215722
3711269,0.0022651304
50105860,0.00081808254
14746566,0.009252636
16953129,0.020887414
4248245,0.0021067455
24787164,0.0011445105
17412465,0.010116378
26748842,0.0019902885
848702,0.033503108
22406616,0.032965817
845136,0.0013870107
22412863,0.003911952
17516973,0.009487524
22409385,0.008924786
862785,0.024973307
29215485,0.01037478
844898,0.0007498883
26754197,0.0020376435
24780344,0.004059486
17409981,0.003217657
22411855,0.0051603625
26730954,0.1325369
17409419,0.0048165685
24797257,0.00088559015
26663813,0.014565211
4265238,0.0062604146
842936,0.002081242
4250334,0.017758718
4242612,0.006127853
842713,0.005026957
4260325,0.013604713
26756179,0.011503805
865731,0.0026072382
865894,0.009878461
3715104,0.006480277
17412338,0.00446933
24809822,0.0021131963
4262709,0.0023099082
17413835,0.0046855765
847270,0.0031417531
24792579,0.007724664
24814055,0.007919855
50110544,0.0010417934
14732939,0.012916947
14746690,0.63904494
4257269,0.0012397942
4263472,0.0029940472
14746651,0.0057848766
7975517,0.02812632
24790462,0.12108659
849721,0.040622838
7969769,0.11649173
24781452,0.010353656
24803461,0.031264354
17414715,0.0030911374
17413839,0.060902067
17415049,0.010059627
24789994,0.010714577
24815224,0.0016099719
848412,0.02337185
24792180,0.0036534814
24820486,0.0046361014
7973244,0.04826396
7975764,0.031976003
4265788,0.005051534
14728964,0.016383065
4264631,0.004603922
14743469,0.0015087676
4250909,0.02526865
14745838,0.056100335
24804008,0.0011029672
4242885,0.0016306544
17515847,0.011162609
14720855,0.0017584489
4250875,0.016799802
22414850,0.0018636964
7972246,0.0009892771
847564,0.012611439
22413789,0.072881356
7966452,0.02475691
3713307,0.023669574
14740402,0.11383459
24819859,0.016066004
4250534,0.07775903
866077,0.0029502907
4261678,0.0051209056
861918,0.006082023
17411333,0.0038168884
24824710,0.013880484
17433622,0.0070080645
24805753,0.0015351286
22400848,0.0049047964
17409425,0.022342512
24793453,0.004933482
4246091,0.0022601977
24834992,0.024621116
24805828,0.0011667857
24797559,0.008398764
859133,0.08243923
24817557,0.006735515
17507180,0.021496242
851923,0.0014462108
24790998,0.013175031
14743113,0.026208261
852130,0.0015597305
3712051,0.0026869364
24829713,0.009562208
14731131,0.00267471
17387147,0.002473442
24838956,0.0028678158
7978131,0.0046967873
24797200,0.008936308
7967418,0.028428711
7974172,0.015724698
17510379,0.0067775403
26731296,0.008891369
865131,0.001203416
4255848,0.24624233
14724902,0.0118300365
14745779,0.0010381864
24828472,0.08662353
4244523,0.07018307
862787,0.0010793261
853352,0.005649505
24810315,0.006900527
14722464,0.0066067497
849655,0.02914917
22410260,0.026342727
846153,0.0055570593
24835141,0.0027749965
14735687,0.17060064
3711498,0.004590616
24839580,0.007135651
50108467,0.0060812254
22414937,0.0032966766
17516276,0.0047338856
7974658,0.03744583
50110080,0.019976716
24826905,0.108270556
4264107,0.0014071413
850004,0.10320219
14738942,0.019263515
17511185,0.020190498
842609,0.00370642
24804679,0.0011155275
7976642,0.0015018366
14722319,0.0009138241
50109942,0.0007925474
24784435,0.007855171
4257880,0.0012817481
858729,0.001378545
14724645,0.01295278
4243689,0.023440242
861324,0.026467845
14738521,0.034328375
26730886,0.0012222833
24823936,0.0018025169
4247735,0.008462543
24837802,0.15703982
14736829,0.0014287574
17408657,0.0014095939
17508839,0.016051019
24789970,0.0027976595
14746022,0.0026315742
11112740,0.012049499
17505614,0.0070431298
14723131,0.0027059435
24812732,0.01736292
4246992,0.003198919
4261014,0.004514852
17507494,0.016244462
17410036,0.018571325
3714079,0.008497529
24823264,0.015870217
22404726,0.0050214594
17411249,0.0012187295
853095,0.001301977
4242843,0.0015481167
4252168,0.012429426
16952867,0.0027045412
4263067,0.019412054
22416955,0.0038187436
22410881,0.020263782
17432161,0.0026607923
24826548,0.018079458
24794932,0.0046168678
17415527,0.0020677322
4264867,0.0062391832
14745204,0.011271694
24827642,0.01508607
850527,0.0026890365
860147,0.113961354
24819164,0.023200847
4264263,0.0035970723
50106697,0.006502908
17504309,0.04686846
26756728,0.11211831
24831340,0.0026064557
17512461,0.0072366926
3715007,0.059143774
14739283,0.013010144
14736899,0.003263807
17408298,0.0040293117
17389066,0.0026940037
24789574,0.007384627
3714973,0.008409005
24787027,0.014353077
4263199,0.00090821396
4237782,0.0017914762
24780307,0.0040954244
24835849,0.002401403
3716942,0.004894938
7974867,0.014932601
17505054,0.025783014
24817812,0.0022750425
24822288,0.0023767077
861919,0.002847982
14735393,0.0016196426
4257951,0.00093038566
24830397,0.0018608884
4248035,0.002406961
24826727,0.26002768
4257549,0.0054452424
7974201,0.0058103576
7964654,0.009978542
4257384,0.0035716475
17433277,0.0010728815
17512371,0.013814041
24828770,0.002530567
24822738,0.07270666
860684,0.0022309464
24826355,0.02195279
24780548,0.007666285
17517462,0.0045085964
7965810,0.006812021
14740356,0.0026302529
17433603,0.0054579033
845221,0.029538851
14719295,0.001145058
7964744,0.0055737104
14723864,0.0059631825
24820174,0.0026530644
22400886,0.0018867512
17433193,0.008557057
24799970,0.0024343797
4241813,0.052494794
863395,0.003250351
26753140,0.0064064194
14738493,0.0105728535
14745433,0.0068236836
26657436,0.0067999214
855987,0.015496597
4248506,0.012632256
24798747,0.0023929009
14719031,0.009783714
845847,0.0022124043
26728071,0.0023804486
862078,0.002434688
14732619,0.24616678
24818321,0.001143223
14746773,0.018546885
24798613,0.023728559
24789935,0.042578723
17408105,0.0062473966
17432476,0.009971286
24797667,0.036337525
14739006,0.0029137712
22409569,0.022557188
22411963,0.005996333
22415619,0.012406403
17388195,0.025313528
26747829,0.0014984716
4246458,0.0036297732
846321,0.007637782
14733701,0.002015067
4257089,0.0009283831
24787582,0.0008649015
22416683,0.016154371
24827782,0.0021765647
17432196,0.020122979
24783402,0.093337275
24824794,0.005009372
17507406,0.0029373206
24828423,0.0013590566
14722180,0.0064607747
22409851,0.0065300963
26658076,0.0048159603
17412073,0.008741479
24806361,0.003148795
24804507,0.008021702
14735906,0.04915053
4251527,0.0146146
17516632,0.0077502257
26748974,0.06536369
7966376,0.0053814403
14722288,0.0014883804
24785779,0.006735776
4257310,0.00083649595
7966843,0.020669045
16952556,0.0035850636
7968280,0.0137566235
24806363,0.0031971494
24806917,0.0036499018
24800173,0.0014409272
17516261,0.0143601615
17505135,0.004463769
24839321,0.04035325
22400746,0.028964316
26664181,0.09009432
17505368,0.043660603
14721311,0.38598034
17406790,0.0058594304
7974188,0.010872282
24804355,0.010946239
4254927,0.001265155
24806736,0.0037806884
14728905,0.01087614
24794683,0.0076134643
4242758,0.0011899906
845295,0.0020088914
17407099,0.09107598
24807171,0.0024400488
22401431,0.003917342
17511801,0.011901691
7977184,0.002466719
866047,0.0027219949
4254769,0.0012275348
4237600,0.005822068
22416852,0.012187576
14744589,0.0025257117
24820673,0.005006525
17507232,0.024675308
7975960,0.0028853472
17413259,0.027815215
7967772,0.04611139
17509493,0.0015764531
849042,0.0069013243
24792649,0.0023970876
24792181,0.0030770006
4251068,0.007113954
3715707,0.0016677711
26752602,0.0038599556
4238157,0.011307813
861738,0.0043031573
17517091,0.015032092
17413075,0.017565185
4245396,0.019557042
863211,0.03866518
11112964,0.003906955
14724301,0.0010453938
14745298,0.005217081
843590,0.008332117
4265432,0.003813007
24821579,0.0020832187
24834690,0.01978128
24793544,0.003146419
22401818,0.0024950728
4242686,0.022292193
24797700,0.0048651476
852544,0.0019491572
17401770,0.0015467406
24787209,0.0048835906
24800922,0.0021053946
4249680,0.0014046469
7965234,0.0060584154
24817274,0.01621141
24792880,0.018612131
22411798,0.086590044
864125,0.039964095
24797642,0.003407695
7975833,0.011062245
17389901,0.0020325796
26753286,0.005399084
14722301,0.0020239074
24824258,0.055831306
4240701,0.0032226497
4258443,0.036284436
17516656,0.016285663
50110447,0.20266972
14744134,0.0046986286
17516591,0.15169962
14738586,0.0018074397
14746693,0.1682153
24791899,0.01152047
22404904,0.006404738
14738008,0.002416174
24794030,0.011720893
14746025,0.001887811
14740584,0.0016122567
22404241,0.0055483016
24837263,0.26882187
17406779,0.0019502428
14727208,0.0016135499
4244690,0.00855188
24800104,0.0035634607
22413033,0.0017040694
24823106,0.0020491849
7975855,0.010156207
7970112,0.005944241
17411179,0.007860261
4248257,0.0015494087
14725674,0.016028548
849465,0.0046634735
24807165,0.0027442258
3712501,0.0035341042
22413090,0.00094161654
852800,0.002172296
4247949,0.0056613525
50106637,0.011787448
3712291,0.001932178
24790789,0.0008212716
4238943,0.003490257
24789274,0.007149816
22401289,0.010109661
4238162,0.0025139973
4246024,0.0037695048
24800079,0.0052742995
26731287,0.008034742
865533,0.033124994
24825237,0.0028249517
50106045,0.0040373835
24837770,0.012963193
17402416,0.010203688
24798537,0.0037309723
7973120,0.0101666385
26662959,0.005314844
14737616,0.0060725985
17513986,0.003905148
26657715,0.10241558
24826323,0.056943987
24797234,0.013680969
4238760,0.0027652741
24818814,0.0030208533
14740439,0.06592126
24787919,0.003955522
847449,0.004773351
24825303,0.0074749608
22415521,0.0053769965
4263840,0.0033731067
24819355,0.022664253
17513532,0.0014074583
14721301,0.009998068
7976992,0.00093542377
4262542,0.0056425263
24800190,0.007981846
4260461,0.0031690204
24789645,0.012459449
7971000,0.07729559
24832760,0.021598473
7978253,0.0036223724
4243061,0.0051655597
24804841,0.004768696
864600,0.0024208436
22411965,0.009613746
4260982,0.008694061
24782353,0.014703861
14736981,0.009747747
24819368,0.033666413
24795500,0.0022228411
14745377,0.0040645637
24812626,0.0037330005
14744491,0.014987855
14723835,0.005580164
24804540,0.009129795
14737212,0.0014059746
4256240,0.048804425
16953707,0.017021907
843813,0.0038746197
24812474,0.020025332
24799591,0.012750908
859750,0.011428522
24792127,0.009105799
24820015,0.0022720755
24820688,0.003231236
24827515,0.0066251205
14745775,0.014351471
24796777,0.0021451735
24835202,0.009642574
4255139,0.0018952065
17413119,0.06530723
22407390,0.028117016
14741733,0.011655367
24816938,0.0018813012
24808767,0.012371567
22411919,0.0064453543
7966221,0.0060305065
7973901,0.031978276
17407795,0.0090439115
17505059,0.0025894593
24779158,0.013685319
24800164,0.018963203
24787377,0.003797608
24830123,0.38186887
22413345,0.0014276727
26756106,0.02802129
14722975,0.016482407
24787427,0.009320957
4240976,0.0055478853
24823035,0.002926892
22407574,0.018867057
22409632,0.0018965221
22404293,0.0032426855
17416364,0.003291945
14733281,0.0024517018
24819885,0.006870184
11113466,0.008057077
24829640,0.026974982
26671274,0.019788358
7972269,0.0026253562
26751304,0.0038587714
24837758,0.005074449
24803337,0.0011683812
24812495,0.0007885428
859191,0.0029018729
17509135,0.0016234207
7971838,0.15866627
24822127,0.0015081385
24790584,0.0016845786
4261608,0.0021200306
24795886,0.002533325
14724305,0.013245855
17508946,0.013829939
24788389,0.0060040853
14729520,0.0092118075
24791050,0.004644146
24791100,0.00092079566
17511223,0.0019392486
24824323,0.013993806
22401304,0.006099308
22411564,0.078967564
17517444,0.23802051
7966467,0.0114831915
50109027,0.0060868156
4254739,0.01787046
3711972,0.00848015
7976158,0.019951046
24814112,0.033879854
24789674,0.0025689001
4264962,0.017265221
24836644,0.0020579787
4256149,0.0053404467
7972460,0.010917038
851267,0.0015552561
22415950,0.0084067825
24804880,0.03198002
17509676,0.0074580875
845922,0.0015789603
24797068,0.0015397854
14741115,0.061475668
842777,0.0017493307
851076,0.011934372
24788527,0.005193754
24798799,0.010135123
22401257,0.007112463
7966892,0.009215886
17413006,0.0013303808
861402,0.0018702069
17508177,0.028261993
22402529,0.055835523
7964592,0.013858564
864677,0.028038898
24810674,0.002433442
3712835,0.0064058816
4242752,0.023495363
50110554,0.013266458
26754142,0.00090514467
3714666,0.004979226
24834088,0.08968113
17410452,0.008661283
14740815,0.02893978
4248289,0.004765334
24826212,0.0023225946
24828728,0.0019319052
863891,0.00201208
857165,0.004291278
24793296,0.020661142
848084,0.16106127
24779632,0.0038567227
22408602,0.035594147
17508280,0.04951071
17506322,0.0039178166
17513542,0.012394252
14733092,0.0034298368
26751216,0.004234058
17415691,0.007788414
24835525,0.0026819077
17432580,0.0038681761
4249554,0.0020048192
17385827,0.0051672994
17510440,0.019297406
26751566,0.011652445
14722440,0.009446872
3717360,0.010119415
26665246,0.014128085
4259463,0.0029359397
7964774,0.003825523
17386286,0.0029722336
17507871,0.038049046
26727208,0.008077258
24816192,0.006980861
24708112,0.010317386
4255307,0.00390948
24781608,0.03456491
4247939,0.0048764637
16952926,0.0012597602
4247650,0.0073036565
17411452,0.002750273
26749609,0.0047358456
24802309,0.00212183
4256803,0.0011232392
24830098,0.05127491
865919,0.0021624642
24805987,0.004498128
858239,0.007265828
24808934,0.00482373
24826297,0.005161635
26756497,0.0054092878
845899,0.003868864
17433510,0.011731625
24825333,0.01279676
24780799,0.008067931
24786583,0.0032992312
4250019,0.0021921832
24783646,0.014236131
24797999,0.0047098813
17387247,0.0016754487
17388709,0.0014273016
7971507,0.0007409737
24792543,0.0035238755
24790843,0.0061191204
856100,0.0013918119
857521,0.003133291
7973177,0.0068954444
7974553,0.005191705
16953402,0.0058988817
24836602,0.0016476755
17409492,0.004135647
22405481,0.008883044
17409387,0.0013360477
24780272,0.0032700424
7965871,0.01501843
22408018,0.003248916
17508383,0.01974044
4257838,0.017047219
24798386,0.016106946
3715405,0.060449153
11113370,0.012409634
861886,0.0027900778
14738700,0.012595073
17385756,0.0044072396
