Drug_ID,Predicted_Score
14740450,0.046691284
4243843,0.048390213
24793471,0.050998393
14729593,0.043512337
14741017,0.040730704
4262253,0.044170495
24827371,0.043436196
26751492,0.041934114
24811079,0.051903933
17508425,0.045465846
17505041,0.0436491
17505938,0.05314408
7972789,0.06013547
22412110,0.048504718
4265444,0.042689
4248719,0.04198841
14738427,0.04431456
24782765,0.048600804
865733,0.05046418
17432947,0.050191652
4263817,0.04976718
14737273,0.048895355
17506359,0.045318734
3714774,0.048803274
4246503,0.044725366
26752409,0.042608418
22407241,0.049244322
851226,0.04144378
24800445,0.044334285
7970562,0.043874502
17414679,0.05211739
14735927,0.04273752
14733312,0.051175546
22409549,0.04612363
4239225,0.0445953
14738319,0.041067284
14739145,0.03604367
16953486,0.04558283
864754,0.045248806
24824176,0.046034344
17403009,0.05210296
4241575,0.0432669
22401823,0.045483485
7978271,0.050000593
861029,0.046873104
7977667,0.04874245
50109595,0.050945986
4256228,0.043578092
24831408,0.04707756
24816445,0.04606587
14721504,0.048915748
11111203,0.042979576
24828123,0.046556458
7965162,0.047410097
852604,0.048704665
17505079,0.04704727
17413906,0.043046072
14740808,0.048728246
14725374,0.04869572
851472,0.045620106
22401980,0.048732404
7977204,0.055058904
14721324,0.047142584
17412329,0.047163412
850435,0.038261026
14727702,0.044195846
14725623,0.04794512
22408268,0.0501579
24781710,0.04713518
24819916,0.048627764
17411214,0.046004303
3713678,0.043883227
24801433,0.053976923
859768,0.050625756
848766,0.047920067
3711368,0.04749488
17513418,0.05093508
14735402,0.042466547
7973289,0.047260042
14730187,0.05190981
857756,0.05127896
22401476,0.048385765
846014,0.048767846
4265654,0.04713089
24794432,0.05115613
24798734,0.04644979
4242571,0.04073038
7969007,0.043486364
14720645,0.050482083
24786310,0.048120867
14721942,0.043933734
24835414,0.04188023
22415603,0.050854545
11113856,0.042095017
856892,0.05287025
850454,0.04700272
26729975,0.050786734
857498,0.047446944
4238169,0.044045817
14744941,0.044255964
14729260,0.041903447
7971020,0.04485797
24831348,0.04756079
24828192,0.054604776
24825171,0.048595138
24797752,0.04524193
17509529,0.04987736
11532974,0.032611985
7978412,0.04321691
24794095,0.052834935
26729861,0.047574215
7964749,0.042126756
17431986,0.050393503
17414221,0.04826378
3715335,0.043603927
24781017,0.052334424
17515089,0.05263453
14726885,0.04523557
26755950,0.043642335
24803667,0.043076407
17385187,0.039826047
24802064,0.04523579
26665503,0.037455764
4245955,0.038812567
865879,0.044480972
7978001,0.04528036
7964725,0.044205923
17415539,0.044759605
22410136,0.044623487
4247619,0.047731344
7970729,0.05188444
24801434,0.042201202
17409125,0.044993456
17510167,0.048079345
24789007,0.048694737
22413733,0.04008415
7974307,0.056254875
4246016,0.050853174
14729727,0.047976196
22403722,0.05039806
24781037,0.04905816
14723363,0.048634194
24826163,0.04911364
14733042,0.0462327
50110490,0.04052644
14721935,0.043518495
26752436,0.039459977
14725941,0.049580105
24818803,0.04958765
24819797,0.040978372
24808461,0.050753888
4240231,0.048399102
4239832,0.044611346
17386914,0.04730588
24821482,0.045590613
17505205,0.044737723
24799187,0.046630662
845067,0.051105626
14725130,0.04715946
22407896,0.052116707
4241144,0.046193987
24792073,0.052626632
7977135,0.049911417
17409625,0.043090053
24818092,0.04712248
22402038,0.0455758
17386832,0.049056813
17434156,0.041932546
24837144,0.044459887
3714802,0.044897627
24802417,0.0450061
24837690,0.04272936
14739273,0.04718418
4251180,0.040455285
24813831,0.044605665
14744086,0.046224404
17512542,0.04159778
4243976,0.05009502
4242651,0.04826387
24828967,0.04830376
24799866,0.046743814
14726865,0.04533579
24808398,0.047927372
855846,0.051680397
24819022,0.04666403
26658062,0.040454045
4261777,0.043700926
24808574,0.0483177
4262674,0.053568132
17513414,0.042377003
4248937,0.04172486
17416326,0.04965552
7974663,0.046822287
3712252,0.04646929
24808740,0.050223276
24814099,0.04865602
14736208,0.044401206
11113682,0.043456737
4243354,0.04258901
24808502,0.048549194
844704,0.04573476
845515,0.04642745
24813201,0.045699444
24831558,0.04360558
4262395,0.042214714
24841201,0.04664569
17415802,0.0564231
7970576,0.05038516
4265583,0.047967855
17388614,0.048111293
24799306,0.04479853
14745706,0.04258133
14730792,0.04670553
17517380,0.049283218
26747143,0.047880985
855917,0.04656204
24807263,0.036140375
24822075,0.050191604
4239160,0.041841947
22406429,0.044924133
4256056,0.041118618
7977556,0.059713062
4256904,0.04999666
22412789,0.046024878
22406766,0.045961507
4257205,0.04298479
858027,0.04893128
4259865,0.06182416
22401409,0.035181012
22414633,0.046940327
862520,0.04934247
863763,0.04921323
24828414,0.043799356
4238752,0.04679274
3716031,0.047608454
14745230,0.044197075
22406685,0.055432137
24806777,0.053711116
22411296,0.042670824
24790377,0.04621943
24789471,0.044451807
14740860,0.047705773
4241706,0.04706758
24795309,0.049344327
14730508,0.047217418
26730232,0.05086791
24782950,0.044788193
11112193,0.047540773
24821879,0.044037957
4256352,0.04049273
4261624,0.04693223
24799416,0.046971526
24810273,0.045274712
14731868,0.048390817
24828279,0.055395648
4245786,0.04434624
24830968,0.045783874
26748316,0.042941835
24826959,0.05241561
17402647,0.04585532
24820860,0.047596928
24818115,0.04578332
4251530,0.042042393
3714232,0.044020705
14744797,0.048634183
856195,0.050243348
17513550,0.0501603
17385422,0.0488105
7970555,0.047055595
24800415,0.048295226
7968904,0.04751175
847078,0.048246045
24796849,0.055076964
24836295,0.047355227
24782965,0.03978475
3715836,0.046398856
7966157,0.05108463
17409470,0.048880044
14720591,0.05100238
14740654,0.052184112
24829978,0.048456784
24819511,0.03976236
4255247,0.04456197
22403088,0.048779976
14723440,0.044296794
843935,0.04732155
24801178,0.043817904
862268,0.052374795
14741203,0.044081196
7965201,0.04566008
843370,0.044672288
7974298,0.04914995
17432156,0.046240605
14744341,0.04206699
17433393,0.057079095
3717054,0.053767018
14739562,0.050658125
17413084,0.048456766
843254,0.042195998
7976325,0.046549156
846809,0.04652546
4245303,0.04482013
856447,0.041002598
852882,0.045032654
22415473,0.05279783
24796464,0.048141222
22402048,0.04639354
11113342,0.045734074
17414775,0.05879715
24817998,0.048785523
24824987,0.044931233
22408709,0.044724938
24789700,0.045967296
24786387,0.055058904
22406452,0.046873644
24829890,0.053163346
7974929,0.04520785
7973313,0.048750706
14724066,0.050042823
17432222,0.047038388
863743,0.047130488
851719,0.04803981
24815313,0.045287795
865076,0.050950494
14723176,0.04061503
14746862,0.04686291
14735316,0.045386493
7968730,0.0459619
24790494,0.04345774
4245244,0.04552366
3713619,0.043229643
3715986,0.049313292
24797936,0.047740683
24837962,0.04427546
24795959,0.047524948
14727795,0.042609535
4246424,0.05071512
17415885,0.052348696
861202,0.05372
24786061,0.045096572
26747862,0.049968198
24806078,0.049436834
24795652,0.048720267
4248272,0.04687256
14726164,0.036944624
14727074,0.0491992
844232,0.045293488
17506174,0.05279929
24811243,0.045945104
860812,0.04937236
24802737,0.046821173
17515599,0.04932639
7973791,0.040018145
848635,0.046465535
22413845,0.04098792
17433872,0.049661413
856332,0.05435107
24821671,0.045699652
11113555,0.042180855
26666581,0.04966254
14741336,0.038550537
24794492,0.04868476
7978020,0.052570574
24835352,0.044503804
11113873,0.042075694
7976055,0.038680468
14742858,0.036776606
17510782,0.046295043
24707794,0.054915536
24812150,0.050723635
847356,0.05156492
24805493,0.047870394
14723386,0.045315493
7972106,0.047225915
7976508,0.049692728
24794118,0.044361696
24833443,0.044820197
11112708,0.03989924
24808789,0.042941798
24818127,0.04424087
863994,0.035829235
14737115,0.05233032
24831536,0.04510409
14730220,0.045153964
24816940,0.047163878
24831304,0.048341535
24792482,0.042179544
22411117,0.04569483
17408792,0.04703642
50108945,0.05140965
22402973,0.051053047
17416131,0.04462932
17513016,0.04724265
860925,0.04624074
26731280,0.051856358
14736592,0.040390022
864801,0.04222739
24779605,0.05125208
17385779,0.048683643
17506676,0.050481685
24781319,0.049460318
24837943,0.045344286
17406756,0.04628453
24809551,0.057456966
24779435,0.04601456
14728138,0.046344247
24829923,0.04913453
24821716,0.046760336
17509696,0.059127748
24793664,0.046164874
852735,0.04463129
24799521,0.046539817
4263700,0.043283068
50110208,0.044201117
3713951,0.045726247
4245696,0.043797974
14730763,0.04520952
3715306,0.04676442
14722520,0.045409784
24791945,0.04855139
24796817,0.05271731
14746808,0.047426928
24782799,0.046821482
7964644,0.04787258
17388613,0.048105594
14743939,0.047102336
24802789,0.045589224
14732217,0.049092397
7966178,0.043358453
7965791,0.04471068
26750845,0.047478396
7975468,0.047291566
848498,0.042625476
50109517,0.04215154
14733450,0.04483316
24788668,0.053852443
22415199,0.04507042
17411594,0.042740766
24804884,0.051358376
851039,0.047576897
17407603,0.048322212
14721449,0.04878736
3713110,0.03696831
26749625,0.042156607
24779551,0.048043884
4258269,0.050881583
4257742,0.043610383
862711,0.04378854
22414278,0.04494119
24795901,0.05041287
24785106,0.0470464
17432304,0.0491467
17410504,0.048802655
24836253,0.04548559
842122,0.051652472
7970198,0.042855825
24834041,0.05049001
14741025,0.049772322
4256565,0.04219742
3714026,0.043416247
17507914,0.047289237
4250282,0.044999793
24800726,0.047394972
16953086,0.053234033
4241442,0.0470411
17412977,0.049889024
4246577,0.044296168
857418,0.053522475
4264799,0.04752397
14730809,0.053410538
24837713,0.043779466
14734043,0.046995718
862183,0.04324686
4262229,0.05000715
24796600,0.05066365
50109555,0.04867304
22402146,0.04800945
24817554,0.048205726
17387834,0.038068965
14736117,0.04582545
24809127,0.05185908
16952863,0.052794088
14744456,0.044227526
14728426,0.050036095
24786978,0.04947754
24810458,0.04505471
7968936,0.045315042
24808223,0.052246675
848866,0.04134348
50108184,0.057369597
14746344,0.051636264
14733202,0.049902607
4260441,0.046815936
26751006,0.04150593
17387483,0.041969314
860694,0.044259444
24803716,0.049440097
845526,0.045039166
4244330,0.047130723
24803499,0.04879112
4247793,0.046886016
22409580,0.046009388
22417011,0.04571229
24799617,0.04889985
4255128,0.046069052
24820258,0.044645816
4261109,0.05241626
24833138,0.05027059
14740039,0.054294802
24818224,0.04541646
24794679,0.045739375
24818391,0.042126462
24836767,0.05669653
24804858,0.050453804
3714924,0.038466025
14742016,0.043196384
3711425,0.047081836
17433556,0.04572632
24832972,0.046371624
26747495,0.055957098
14735130,0.047271475
22406704,0.045991518
24834414,0.039625935
17432987,0.046422053
26753161,0.056537144
24804470,0.049549554
24841661,0.0457605
4259854,0.036390726
24831764,0.045167673
26752779,0.04682919
4257396,0.052021995
845660,0.04426404
4256781,0.046611864
24812161,0.04325822
22410582,0.041082017
853371,0.04407431
24823727,0.04632631
852989,0.050584786
24786339,0.046742737
22404185,0.045003675
26728663,0.0483163
3711269,0.04886252
50105860,0.033947736
14746566,0.044488233
16953129,0.047792394
4248245,0.052887756
24787164,0.054667756
17412465,0.050941143
26748842,0.050194945
848702,0.046375595
22406616,0.0471131
845136,0.05454965
22412863,0.052117396
17516973,0.046872158
22409385,0.04744812
862785,0.044294182
29215485,0.047124382
844898,0.054314364
26754197,0.049107425
24780344,0.048145343
17409981,0.055404905
22411855,0.05223062
26730954,0.03660471
17409419,0.04643537
24797257,0.058041766
26663813,0.050849147
4265238,0.044344075
842936,0.042744268
4250334,0.04189332
4242612,0.04468113
842713,0.046699032
4260325,0.045127638
26756179,0.041201025
865731,0.04467785
865894,0.04377212
3715104,0.048054293
17412338,0.044273704
24809822,0.05005635
4262709,0.05102745
17413835,0.055489395
847270,0.04270824
24792579,0.04542588
24814055,0.050649367
50110544,0.054822803
14732939,0.045682665
14746690,0.05069439
4257269,0.045350023
4263472,0.043070063
14746651,0.055372987
7975517,0.044768047
24790462,0.047708657
849721,0.045922443
7969769,0.043901477
24781452,0.0328668
24803461,0.04268405
17414715,0.04804932
17413839,0.051222287
17415049,0.048575174
24789994,0.04046011
24815224,0.05049826
848412,0.04656228
24792180,0.05386408
24820486,0.04892301
7973244,0.04728886
7975764,0.04116144
4265788,0.050967313
14728964,0.04489775
4264631,0.04913225
14743469,0.04726263
4250909,0.044692453
14745838,0.0485725
24804008,0.049490124
4242885,0.041744236
17515847,0.042700488
14720855,0.050248347
4250875,0.04974515
22414850,0.041466802
7972246,0.039369814
847564,0.043055777
22413789,0.05413805
7966452,0.041521344
3713307,0.044847146
14740402,0.043602604
24819859,0.050191604
4250534,0.046194803
866077,0.04480337
4261678,0.050816365
861918,0.04687203
17411333,0.04346529
24824710,0.048001926
17433622,0.04917278
24805753,0.04835226
22400848,0.0451041
17409425,0.042273004
24793453,0.053026915
4246091,0.050819855
24834992,0.04731125
24805828,0.049693134
24797559,0.04943635
859133,0.04731583
24817557,0.051103383
17507180,0.046768665
851923,0.05284635
24790998,0.046833955
14743113,0.043391503
852130,0.048117574
3712051,0.044621497
24829713,0.048473787
14731131,0.043278392
17387147,0.04804567
24838956,0.04795105
7978131,0.042538896
24797200,0.048777755
7967418,0.043697692
7974172,0.044603366
17510379,0.04898657
26731296,0.060392223
865131,0.046629652
4255848,0.0447232
14724902,0.049012303
14745779,0.049318172
24828472,0.049283586
4244523,0.047571063
862787,0.05245486
853352,0.040833518
24810315,0.05291995
14722464,0.043356918
849655,0.04445624
22410260,0.050497852
846153,0.04620331
24835141,0.04868396
14735687,0.03703431
3711498,0.04834364
24839580,0.051215228
50108467,0.043989964
22414937,0.047549635
17516276,0.04645271
7974658,0.047020588
50110080,0.045055542
24826905,0.050226327
4264107,0.050424743
850004,0.046202157
14738942,0.043943517
17511185,0.04557811
842609,0.05018436
24804679,0.042211004
7976642,0.04998494
14722319,0.04295581
50109942,0.042796344
24784435,0.04489644
4257880,0.05214269
858729,0.047300667
14724645,0.049107503
4243689,0.04389286
861324,0.044132426
14738521,0.04374139
26730886,0.04872161
24823936,0.041416537
4247735,0.049464867
24837802,0.04601953
14736829,0.04772631
17408657,0.04848168
17508839,0.045346614
24789970,0.042041097
14746022,0.051442858
11112740,0.043261908
17505614,0.045213245
14723131,0.048223916
24812732,0.043216202
4246992,0.044769216
4261014,0.043090966
17507494,0.046657257
17410036,0.048512053
3714079,0.04542723
24823264,0.04608542
22404726,0.05186558
17411249,0.043958593
853095,0.055194587
4242843,0.04351641
4252168,0.04159722
16952867,0.04961067
4263067,0.0467088
22416955,0.044629645
22410881,0.04345952
17432161,0.052165736
24826548,0.04709922
24794932,0.048458368
17415527,0.050813187
4264867,0.051667273
14745204,0.044746354
24827642,0.04678825
850527,0.05724219
860147,0.04441473
24819164,0.04711414
4264263,0.052001975
50106697,0.053745497
17504309,0.047960784
26756728,0.053806476
24831340,0.04827005
17512461,0.046437792
3715007,0.044266786
14739283,0.054342445
14736899,0.041409113
17408298,0.050641134
17389066,0.05827256
24789574,0.049069144
3714973,0.046452306
24787027,0.04178244
4263199,0.050892062
4237782,0.048686776
24780307,0.049698055
24835849,0.048933964
3716942,0.04102637
7974867,0.039663415
17505054,0.049790397
24817812,0.047725793
24822288,0.048849046
861919,0.049235012
14735393,0.04358135
4257951,0.046399117
24830397,0.051207352
4248035,0.050344516
24826727,0.05160419
4257549,0.04553413
7974201,0.04225275
7964654,0.044023663
4257384,0.049563024
17433277,0.04539655
17512371,0.05485442
24828770,0.048911918
24822738,0.043119516
860684,0.043433808
24826355,0.0480999
24780548,0.050654445
17517462,0.050494116
7965810,0.039744496
14740356,0.05478565
17433603,0.049827117
845221,0.0416745
14719295,0.047020413
7964744,0.049321063
14723864,0.044233307
24820174,0.043584783
22400886,0.05614538
17433193,0.046736937
24799970,0.03853634
4241813,0.044342447
863395,0.048512135
26753140,0.04434474
14738493,0.04785852
14745433,0.05156177
26657436,0.044386372
855987,0.04474141
4248506,0.048458952
24798747,0.04892542
14719031,0.055234753
845847,0.055119414
26728071,0.04894476
862078,0.04503101
14732619,0.048060033
24818321,0.051328324
14746773,0.04436254
24798613,0.04397956
24789935,0.048938613
17408105,0.041362144
17432476,0.06307217
24797667,0.042622484
14739006,0.045924444
22409569,0.047802243
22411963,0.05272548
22415619,0.04681307
17388195,0.05026649
26747829,0.0441951
4246458,0.04860521
846321,0.048487112
14733701,0.047089856
4257089,0.056016248
24787582,0.0457126
22416683,0.04956252
24827782,0.0420555
17432196,0.05116011
24783402,0.043113735
24824794,0.053377386
17507406,0.042124018
24828423,0.052076615
14722180,0.04119073
22409851,0.046435688
26658076,0.040672
17412073,0.054182503
24806361,0.05419599
24804507,0.04834625
14735906,0.04500178
4251527,0.046635535
17516632,0.050406396
26748974,0.04411391
7966376,0.047430016
14722288,0.049200308
24785779,0.046388905
4257310,0.05297955
7966843,0.042621102
16952556,0.04701509
7968280,0.043838922
24806363,0.051927127
24806917,0.049608868
24800173,0.05253463
17516261,0.051207118
17505135,0.048657153
24839321,0.038557246
22400746,0.045387786
26664181,0.048665155
17505368,0.04786627
14721311,0.046561275
17406790,0.045094747
7974188,0.048756078
24804355,0.054412454
4254927,0.04798415
24806736,0.048444204
14728905,0.04549835
24794683,0.052191317
4242758,0.042852357
845295,0.04871794
17407099,0.048132338
24807171,0.0480021
22401431,0.045459557
17511801,0.041168112
7977184,0.060815196
866047,0.05043462
4254769,0.04568796
4237600,0.04583109
22416852,0.044332437
14744589,0.04370216
24820673,0.044817008
17507232,0.04774604
7975960,0.046775322
17413259,0.048134647
7967772,0.039440442
17509493,0.05403385
849042,0.045358144
24792649,0.04174934
24792181,0.052079458
4251068,0.04217034
3715707,0.052592173
26752602,0.050752092
4238157,0.047481105
861738,0.050155424
17517091,0.05094816
17413075,0.04334021
4245396,0.042615887
863211,0.044677693
11112964,0.0483125
14724301,0.043410543
14745298,0.04542955
843590,0.047559246
4265432,0.04878291
24821579,0.05186664
24834690,0.044811837
24793544,0.049727913
22401818,0.048630994
4242686,0.04534411
24797700,0.055928107
852544,0.05145994
17401770,0.048223235
24787209,0.047853265
24800922,0.049473774
4249680,0.044873994
7965234,0.041746814
24817274,0.050980393
24792880,0.05073689
22411798,0.04333958
864125,0.044586193
24797642,0.05000992
7975833,0.052239016
17389901,0.02865499
26753286,0.042227305
14722301,0.046346575
24824258,0.043889046
4240701,0.048515577
4258443,0.053629898
17516656,0.046728972
50110447,0.046009347
14744134,0.042673472
17516591,0.04945292
14738586,0.046949036
14746693,0.050225396
24791899,0.046349585
22404904,0.04776109
14738008,0.046364266
24794030,0.05224493
14746025,0.044099748
14740584,0.04547629
22404241,0.05788773
24837263,0.040989824
17406779,0.05220768
14727208,0.045831
4244690,0.0491385
24800104,0.041716117
22413033,0.05028515
24823106,0.046768285
7975855,0.05039606
7970112,0.04485552
17411179,0.04673526
4248257,0.048551485
14725674,0.046063226
849465,0.046394575
24807165,0.04903402
3712501,0.038970854
22413090,0.0360872
852800,0.04569821
4247949,0.04559063
50106637,0.030382365
3712291,0.04435569
24790789,0.048995662
4238943,0.050198115
24789274,0.0471295
22401289,0.04602846
4238162,0.044373654
4246024,0.050128672
24800079,0.046640858
26731287,0.048112288
865533,0.048979387
24825237,0.05099991
50106045,0.049294252
24837770,0.044432107
17402416,0.051244386
24798537,0.047875155
7973120,0.050208576
26662959,0.045165554
14737616,0.04296214
17513986,0.045630798
26657715,0.05018833
24826323,0.043604545
24797234,0.053900365
4238760,0.038779065
24818814,0.056515936
14740439,0.053399086
24787919,0.045238793
847449,0.045505505
24825303,0.043318383
22415521,0.04817653
4263840,0.05330182
24819355,0.04324014
17513532,0.048965704
14721301,0.043162357
7976992,0.038273133
4262542,0.05054901
24800190,0.04805191
4260461,0.045713495
24789645,0.047573615
7971000,0.042810608
24832760,0.05056167
7978253,0.044946034
4243061,0.045019723
24804841,0.051631037
864600,0.05171116
22411965,0.048699163
4260982,0.043687712
24782353,0.044526797
14736981,0.048916377
24819368,0.04218623
24795500,0.051944267
14745377,0.041348755
24812626,0.043179166
14744491,0.04155597
14723835,0.05212872
24804540,0.042672053
14737212,0.046318237
4256240,0.048319984
16953707,0.043697685
843813,0.047788527
24812474,0.046907943
24799591,0.04804955
859750,0.044357274
24792127,0.050941106
24820015,0.04769536
24820688,0.042861257
24827515,0.05196897
14745775,0.044517048
24796777,0.05229844
24835202,0.04701927
4255139,0.045167856
17413119,0.040326796
22407390,0.04114605
14741733,0.049381513
24816938,0.05095638
24808767,0.053013913
22411919,0.05187055
7966221,0.05011393
7973901,0.050508887
17407795,0.048381377
17505059,0.047356576
24779158,0.04341419
24800164,0.043403298
24787377,0.051824536
24830123,0.046789058
22413345,0.04635772
26756106,0.03833317
14722975,0.044659626
24787427,0.05416948
4240976,0.04695834
24823035,0.05432258
22407574,0.04397641
22409632,0.04189745
22404293,0.045464575
17416364,0.043806564
14733281,0.047641996
24819885,0.04788281
11113466,0.04459465
24829640,0.044457205
26671274,0.04676487
7972269,0.049434356
26751304,0.048669618
24837758,0.04775142
24803337,0.041488014
24812495,0.05126704
859191,0.057896625
17509135,0.048286546
7971838,0.043418135
24822127,0.044399817
24790584,0.050279036
4261608,0.046871237
24795886,0.052112035
14724305,0.054381832
17508946,0.045610324
24788389,0.04712948
14729520,0.04441083
24791050,0.04805846
24791100,0.05027426
17511223,0.0466514
24824323,0.04572338
22401304,0.047765814
22411564,0.049757686
17517444,0.053056467
7966467,0.045971688
50109027,0.045975056
4254739,0.041884515
3711972,0.050610542
7976158,0.04383851
24814112,0.04232032
24789674,0.049570296
4264962,0.048214067
24836644,0.0405607
4256149,0.04769399
7972460,0.047563348
851267,0.046543173
22415950,0.054479066
24804880,0.045515563
17509676,0.052952092
845922,0.05265908
24797068,0.047502052
14741115,0.044673055
842777,0.052501474
851076,0.04456772
24788527,0.044238716
24798799,0.04117258
22401257,0.052636474
7966892,0.042038407
17413006,0.05296276
861402,0.042388998
17508177,0.044833932
22402529,0.047351915
7964592,0.043887787
864677,0.043846987
24810674,0.051308718
3712835,0.042096466
4242752,0.042141292
50110554,0.053044353
26754142,0.042544175
3714666,0.047654517
24834088,0.04953204
17410452,0.049393356
14740815,0.04822447
4248289,0.04497959
24826212,0.045226604
24828728,0.049978662
863891,0.047928087
857165,0.040184774
24793296,0.050575934
848084,0.045226954
24779632,0.05044145
22408602,0.047509078
17508280,0.052362707
17506322,0.044142764
17513542,0.048684675
14733092,0.04695535
26751216,0.044873733
17415691,0.05005465
24835525,0.051367287
17432580,0.047457922
4249554,0.044509444
17385827,0.044747066
17510440,0.0480239
26751566,0.05076431
14722440,0.060528357
3717360,0.04181763
26665246,0.050762616
4259463,0.046750482
7964774,0.05062102
17386286,0.048252136
17507871,0.047860466
26727208,0.03963107
24816192,0.04740479
24708112,0.043276645
4255307,0.04245032
24781608,0.041833084
4247939,0.046300393
16952926,0.052227717
4247650,0.04408767
17411452,0.049290266
26749609,0.03818047
24802309,0.05019173
4256803,0.04324325
24830098,0.05361109
865919,0.046810094
24805987,0.05057394
858239,0.04811591
24808934,0.048767783
24826297,0.049400657
26756497,0.04006397
845899,0.046039693
17433510,0.04664953
24825333,0.04690052
24780799,0.049048476
24786583,0.047168747
4250019,0.043803226
24783646,0.045870844
24797999,0.04303405
17387247,0.036262374
17388709,0.05157721
7971507,0.044857316
24792543,0.04998481
24790843,0.045908507
856100,0.04571466
857521,0.045725167
7973177,0.038083754
7974553,0.047342245
16953402,0.047395002
24836602,0.049019627
17409492,0.049357414
22405481,0.048341405
17409387,0.039954495
24780272,0.04662905
7965871,0.04216005
22408018,0.04542144
17508383,0.0500485
4257838,0.05379657
24798386,0.048456028
3715405,0.049798995
11113370,0.048249733
861886,0.047421675
14738700,0.042408764
17385756,0.045637313
24808265,0.050443504
24797971,0.048930872
7977367,0.050136346
14746433,0.049608313
3713206,0.04657503
24808942,0.04921813
17411537,0.045311425
24780859,0.065118864
17412237,0.045210168
7965269,0.051093835
17509296,0.045495857
859554,0.044880863
4240585,0.045326367
863974,0.049646825
22401726,0.053672202
14738688,0.042781383
17504877,0.047284234
4251434,0.048034906
24803639,0.04975055
4243783,0.04273179
14732014,0.04789532
17412149,0.051813193
24784892,0.051859137
24824717,0.047166325
17513757,0.050832443
26658614,0.040109865
864655,0.047225703
26730113,0.04919104
17509094,0.047054034
24821254,0.049206976
24780644,0.045224097
844413,0.04407977
14731514,0.049296368
16952985,0.059209935
4259465,0.048406094
24801384,0.044836476
24823267,0.05406978
14745212,0.038805153
22410694,0.04344587
14723882,0.04225044
17433127,0.05210493
22415426,0.054816525
7977578,0.04168047
14738232,0.04018169
24708161,0.044624526
22406528,0.053728975
14735410,0.049627285
16953500,0.04464071
14732744,0.04984929
17389971,0.12283864
24823787,0.048561435
7973787,0.047889367
14718998,0.043240674
7972153,0.04496245
22401366,0.044411797
17509360,0.046193898
22409551,0.048711464
11112567,0.036056314
